"household_id","ea_id","country","stratum","urban_rural","province_code","district_code","interview_date","household_size","dwelling_type","tenure_status","wall_material","roof_material","water_source","electricity","toilet_type","cooking_fuel","n_rooms","n_bedrooms","has_radio","has_tv","has_fridge","has_bicycle","has_motorcycle","has_car","has_computer","has_internet","monthly_income","monthly_expenditure","receives_grants","agricultural_hh","livestock_owned","interview_mode","interview_duration_min","respondent_age","respondent_gender","interview_language","interview_result","psu_weight","hh_weight","final_weight","quality_check","data_entry_date"
"HH00043_006","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-05-10,4,"House","Free","Brick","Tile","Borehole","Grid","Flush","Other",2,3,1,1,0,1,0,0,0,0,1186,1114,0,1,1,"Face-to-face",55,60,"Female","Portuguese","Complete",3196.88554216867,3664.00581611479,3818.97887178128,0,2024-05-31
"HH00043_007","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-02-19,4,"House","Free","Brick","Iron","Borehole","Grid","VIP","Gas",3,2,1,1,1,0,0,1,1,1,1115,960,1,1,0,"Face-to-face",29,31,"Male","Portuguese","Complete",3196.88554216867,3455.88498452491,3602.05534640814,0,2024-04-15
"HH00043_008","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-02-12,7,"House","Rented","Brick","Iron","Piped","Grid","Flush","Electricity",2,3,1,1,1,1,0,1,0,0,429,325,1,0,0,"Face-to-face",44,43,"Female","Portuguese","Complete",3196.88554216867,3472.58285438536,3619.45947058293,0,2024-05-29
"HH00043_009","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-04-04,4,"House","Owned","Wood","Tile","Well","Grid","None","Wood",2,3,1,0,1,1,0,0,0,0,3370,2394,1,1,0,"Telephone",31,37,"Male","English","Complete",3196.88554216867,3177.45452708704,3311.84837415416,0,2024-05-22
"HH00043_010","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-02-16,4,"Traditional","Free","Brick","Tile","Well","Grid","Flush","Charcoal",1,1,1,0,0,0,0,0,0,0,12182,10877,1,1,0,"Face-to-face",14,51,"Male","French","Complete",3196.88554216867,3826.24980796345,3988.08514727308,0,2024-02-09
"HH00043_011","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-06-13,7,"Shack","Owned","Brick","Tile","Piped","None","Flush","Electricity",3,2,0,1,1,1,1,1,1,1,1510,1383,0,0,0,"Face-to-face",64,49,"Female","Portuguese","Complete",3196.88554216867,3310.47324082901,3450.49325705742,0,2024-05-25
"HH00043_012","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-04-03,3,"House","Owned","Wood","Concrete","Well","Grid","Pit","Electricity",4,2,1,0,0,0,1,0,1,0,938,603,0,0,1,"Face-to-face",46,25,"Female","English","Complete",3196.88554216867,2901.40884175719,3024.1270405022,1,2024-07-26
"HH00043_013","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-02-12,5,"Traditional","Owned","Mud","Concrete","Piped","Grid","None","Wood",3,NA,1,1,0,0,0,0,1,0,155,NA,0,1,0,"Face-to-face",16,50,"Female","English","Complete",3196.88554216867,2833.84822911727,2953.70887929141,0,2024-03-19
"HH00043_014","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-01-01,3,"Traditional","Rented","Mud","Tile","Well","None","Flush","Charcoal",5,5,1,0,0,0,0,1,0,0,1063,946,0,1,0,"Face-to-face",40,36,"Male","Local","Complete",3196.88554216867,2880.20932828244,3002.03087086841,0,2024-05-19
"HH00043_015","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-03-21,4,"Shack","Owned","Brick","Iron","River","Grid","Pit","Charcoal",4,4,0,1,0,1,0,0,1,0,2416,1486,0,0,0,"Telephone",53,53,"Male","English","Complete",3196.88554216867,3133.17586271679,3265.69689618518,0,2024-07-09
"HH00043_016","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-05-01,2,"House","Owned","Mud","Thatch","Piped","Solar","Flush","Wood",4,4,1,0,0,0,0,0,0,0,7618,5275,1,0,1,"Face-to-face",30,52,"Male","Local","Complete",3196.88554216867,2665.7907345747,2778.54321277423,0,2024-06-27
"HH00043_017","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-04-30,5,"House","Other","Mud","Tile","Piped","Grid","Flush","Gas",4,5,0,1,0,1,0,0,0,0,1420,892,1,0,0,"Face-to-face",62,27,"Male","English","Complete",3196.88554216867,3160.07091849319,3293.72950719079,0,2024-05-13
"HH00043_018","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-06-12,2,"Traditional","Rented","Wood","Concrete","Well","Grid","Flush","Wood",4,3,0,0,1,0,0,0,1,1,2985,2431,0,1,0,"Face-to-face",36,24,"Female","Local","Complete",3196.88554216867,2592.11510158718,2701.75138987184,0,2024-07-05
"HH00043_019","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-04-07,4,"Flat","Free","Mud","Tile","Well","Solar","Pit","Electricity",3,1,0,1,0,0,0,0,0,1,2331,2159,0,0,0,"Face-to-face",29,42,"Male","English","Complete",3196.88554216867,3829.53547121228,3991.50978117292,0,2024-02-07
"HH00043_020","EA00921","Comoros","Comoros_Urban","Urban","P7","D15",2024-02-17,4,"House","Free","Brick","Concrete","Piped","None","Flush","Wood",4,3,1,1,0,1,0,0,0,1,182,131,1,1,0,"Face-to-face",44,32,"Male","English","Complete",3196.88554216867,3769.51915264693,3928.95500804589,1,2024-03-29
"HH00044_001","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-01-05,2,"Shack","Owned","Brick","Iron","Borehole","None","Flush","Paraffin",3,1,1,1,0,0,0,0,0,1,2559,2352,0,0,0,"Face-to-face",42,40,"Female","Local","Complete",3845.52898550725,3521.99535051808,3670.96192123485,0,2024-05-07
"HH00044_002","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-07-09,2,"Shack","Owned","Brick","Tile","Piped","Grid","Pit","Electricity",3,0,1,1,0,0,0,0,0,1,2912,2401,0,0,1,"Telephone",39,32,"Male","French","Complete",3845.52898550725,3537.79076970707,3687.42542461915,0,2024-04-27
"HH00044_003","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-01-17,3,"House","Free","Brick","Iron","Piped","Grid","Flush","Wood",2,2,1,0,0,0,0,0,0,0,1486,1146,0,1,0,"Face-to-face",50,21,"Female","English","Complete",3845.52898550725,3865.07590929325,4028.55344019991,0,2024-05-23
"HH00044_004","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-01-05,5,"House","Free","Brick","Tile","River","None","Pit","Wood",4,2,1,0,0,0,1,0,0,0,537,499,1,1,0,"Face-to-face",77,58,"Male","English","Complete",3845.52898550725,4163.11700312801,4339.20050174974,0,2024-05-30
"HH00044_005","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-01-28,4,"Shack","Owned","Mud","Concrete","Piped","Grid","Pit","Wood",2,1,1,1,1,0,0,0,0,0,NA,7563,0,0,0,"Face-to-face",31,34,"Male","English","Complete",3845.52898550725,4125.34342318553,4299.82924773114,0,2024-03-30
"HH00044_006","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-04-09,5,"House","Rented","Brick","Tile","Piped","Solar","Pit","Wood",3,0,1,1,1,0,0,0,0,1,4633,4368,1,1,0,"Face-to-face",33,50,"Female","Portuguese","Complete",3845.52898550725,3423.50861631726,3568.30958498325,0,2024-04-06
"HH00044_007","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-03-12,7,"Flat","Rented","Mud","Iron","Piped","Grid","Flush","Electricity",4,2,1,1,1,0,0,0,1,1,2419,1843,0,1,1,"Face-to-face",47,29,"Male","English","Not Home",3845.52898550725,4060.39205901531,0,0,2024-07-20
"HH00044_008","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-06-06,5,"House","Other","Mud","Iron","Other","Grid","Flush","Wood",3,3,1,0,0,0,0,0,1,0,608,480,1,1,0,"Telephone",19,62,"Female","Local","Complete",3845.52898550725,4011.64854805416,4181.32552591748,0,2024-06-16
"HH00044_009","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-04-02,2,"Traditional","Rented","Wood","Iron","Borehole","Grid","Other","Paraffin",4,2,1,1,0,1,0,0,0,1,1210,790,0,0,0,"Face-to-face",30,36,"Female","English","Complete",3845.52898550725,4148.89198709238,4324.37382340445,0,2024-05-20
"HH00044_010","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-04-25,3,"Flat","Free","Wood","Iron","Piped","Generator","None","Wood",5,3,1,0,1,1,0,0,0,0,843,508,0,1,0,"Face-to-face",56,50,"Female","Local","Complete",3845.52898550725,3386.03774188887,3529.25383973312,0,2024-03-06
"HH00044_011","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-07-06,5,"Shack","Owned","Brick","Iron","Piped","Grid","Pit","Paraffin",5,2,1,0,0,1,0,0,0,0,4026,3769,1,0,0,"Face-to-face",50,53,"Female","English","Complete",3845.52898550725,4072.13115970657,4244.36631449779,1,2024-08-01
"HH00044_012","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-02-20,4,"House","Rented","Brick","Iron","Piped","Grid","Flush","Charcoal",4,2,1,1,0,0,0,1,1,0,635,489,0,0,1,"Face-to-face",63,46,"Female","Portuguese","Complete",3845.52898550725,3956.89322813127,4124.25427101295,0,2024-06-26
"HH00044_013","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-05-24,2,"House","Owned","Brick","Thatch","Other","Solar","Pit","Wood",2,1,1,1,1,0,0,0,0,1,591,365,0,0,0,"Face-to-face",67,28,"Male","Portuguese","Complete",3845.52898550725,3760.97347886729,3920.04788582845,0,2024-02-01
"HH00044_014","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2023-12-23,8,"House","Owned","Brick","Iron","Piped","Grid","Flush","Gas",5,2,1,1,0,0,0,1,0,0,2232,1963,0,1,1,"Face-to-face",51,49,"Female","English","Complete",3845.52898550725,4608.70118093108,4803.63114024538,0,2024-04-10
"HH00044_015","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-07-13,4,"House","Owned","Mud","Iron","Borehole","Grid","VIP","Electricity",5,NA,1,0,0,1,1,0,0,0,925,673,0,1,0,"Face-to-face",77,51,"Female","Local","Complete",3845.52898550725,4301.20637043533,4483.13050694921,0,2024-03-16
"HH00044_016","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-04-05,5,"House","Owned","Wood","Tile","Borehole","None","Pit","Gas",4,2,1,1,1,0,0,0,0,0,13616,10958,1,1,0,"Face-to-face",41,48,"Female","English","Complete",3845.52898550725,4012.93539379801,4182.66680018221,1,2024-07-17
"HH00044_017","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-05-10,8,"Shack","Rented","Iron","Iron","Borehole","None","Pit","Electricity",2,3,1,0,1,0,1,0,0,0,1302,NA,0,1,1,"Face-to-face",60,45,"Male","Local","Not Home",3845.52898550725,4093.09809675581,0,1,2024-04-22
"HH00044_018","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-06-01,5,"House","Rented","Wood","Iron","Piped","Grid","VIP","Wood",3,2,1,0,0,0,0,1,1,1,7595,7025,0,1,0,"Face-to-face",51,49,"Female","English","Complete",3845.52898550725,3551.41717942764,3701.62817795328,0,2024-07-16
"HH00044_019","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-05-14,5,"Other","Rented","Brick","Tile","Piped","Grid","None","Wood",6,3,1,1,1,0,0,0,0,1,17574,14891,0,1,0,"Face-to-face",77,31,"Male","English","Complete",3845.52898550725,4557.95969016094,4750.74348370249,0,2024-05-10
"HH00044_020","EA00877","Botswana","Botswana_Urban","Urban","P2","D22",2024-06-10,2,"Shack","Owned","Brick","Tile","River","Solar","Flush","Gas",5,1,1,1,0,0,0,0,0,0,243,202,1,0,0,"Web",46,41,"Male","Portuguese","Complete",3845.52898550725,3827.37282689494,3989.25566549472,0,2024-06-14
"HH00045_001","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-06-30,7,"Traditional","Rented","Wood","Tile","Borehole","Grid","Flush","Charcoal",1,2,1,0,0,1,0,0,0,0,185,135,1,0,0,"Web",47,42,"Female","English","Complete",2229.76050420168,2209.0985080494,2302.53469872219,0,2024-04-19
"HH00045_002","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-01-08,6,"House","Free","Iron","Iron","River","None","VIP","Gas",6,1,1,1,1,0,0,0,0,0,4312,3288,0,1,0,"Face-to-face",61,32,"Female","Local","Complete",2229.76050420168,2671.76131391445,2784.76632417065,0,2024-03-21
"HH00045_003","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-02-06,7,"Flat","Free","Mud","Iron","River","None","Flush","Wood",5,2,0,0,1,0,0,0,0,0,5253,3635,0,0,1,"Face-to-face",11,44,"Female","Portuguese","Complete",2229.76050420168,2121.45408976505,2211.1832657672,0,2024-05-27
"HH00045_004","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-03-15,4,"Traditional","Owned","Brick","Iron","Other","Grid","Pit","Wood",2,4,1,1,1,0,1,0,1,0,2662,1858,0,0,0,"Face-to-face",68,52,"Male","Portuguese","Complete",2229.76050420168,1990.15955100966,2074.33548368077,0,2024-02-16
"HH00045_005","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-01-20,4,"House","Owned","Brick","Iron","Well","Grid","Other","Wood",4,4,1,0,1,0,0,0,0,0,1456,1099,0,0,0,"Face-to-face",59,69,"Male","French","Complete",2229.76050420168,1873.92041997842,1953.17989393521,0,2024-04-07
"HH00045_006","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-06-19,7,"House","Owned","Brick","Iron","Borehole","Grid","Flush","Gas",3,3,1,1,1,0,1,0,1,0,602,507,1,1,1,"Face-to-face",59,49,"Male","Portuguese","Complete",2229.76050420168,2164.11308800651,2255.64657209138,0,2024-04-02
"HH00045_007","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-03-30,3,"Shack","Owned","Mud","Concrete","Piped","None","None","Paraffin",3,3,1,0,1,0,0,0,0,0,12933,8166,0,0,0,"Face-to-face",61,64,"Male","Local","Complete",2229.76050420168,2169.42240156616,2261.18044876232,0,2024-07-06
"HH00045_008","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-02-19,5,"Shack","Owned","Brick","Tile","Piped","None","Flush","Electricity",4,3,1,1,0,0,0,1,0,0,872,686,1,0,1,"Telephone",44,48,"Male","English","Complete",2229.76050420168,1954.51792737994,2037.18635935371,0,2024-06-10
"HH00045_009","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-03-06,4,"Traditional","Rented","Brick","Concrete","Borehole","None","Pit","Wood",3,3,1,1,1,0,1,0,0,1,4664,2965,0,0,0,"Face-to-face",40,28,"Male","Local","Refused",2229.76050420168,1786.09572810423,0,0,2024-04-03
"HH00045_010","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-07-07,4,"House","Rented","Brick","Tile","Piped","None","Other","Charcoal",3,NA,0,1,1,1,0,0,0,0,1589,1309,0,1,1,"Face-to-face",50,60,"Female","Local","Partial",2229.76050420168,1911.53199817757,1992.382294173,0,2024-02-24
"HH00045_011","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-01-21,4,"House","Owned","Brick","Iron","Piped","Grid","Flush","Electricity",3,1,1,0,0,1,1,0,0,0,31789,26153,0,1,1,"Face-to-face",61,65,"Female","Local","Complete",2229.76050420168,2589.84644919991,2699.3867823987,1,2024-03-06
"HH00045_012","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-05-24,5,"House","Owned","Mud","Iron","Well","Generator","Pit","Electricity",7,3,0,0,0,0,0,0,1,1,1325,867,0,1,0,"Face-to-face",60,42,"Male","Local","Partial",2229.76050420168,2371.62395896552,2471.93433789457,0,2024-05-27
"HH00045_013","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-06-26,5,"House","Owned","Brick","Iron","Well","None","Flush","Wood",4,1,1,0,1,0,0,0,1,0,2532,1838,0,1,0,"Face-to-face",33,42,"Male","Local","Complete",2229.76050420168,2548.50212464731,2656.29375529705,0,2024-06-25
"HH00045_014","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-04-26,3,"Traditional","Free","Mud","Tile","Well","Grid","VIP","Charcoal",3,3,1,0,0,0,0,0,0,0,928,861,0,0,0,"Face-to-face",61,33,"Male","Portuguese","Complete",2229.76050420168,1844.05942973377,1922.05590108203,0,2024-05-04
"HH00045_015","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-04-21,5,"Traditional","Rented","Wood","Thatch","River","None","VIP","Wood",5,2,1,0,0,1,0,0,1,0,3608,2379,0,1,1,"Telephone",55,44,"Male","English","Partial",2229.76050420168,2551.16301784739,2659.06719382886,0,2024-05-22
"HH00045_016","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2023-12-17,5,"Flat","Owned","Other","Concrete","Piped","Grid","Pit","Gas",4,3,0,1,1,1,0,0,0,0,552,493,1,0,1,"Face-to-face",71,42,"Male","Portuguese","Complete",2229.76050420168,1833.16929224074,1910.70515354398,0,2024-07-31
"HH00045_017","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-03-22,4,"House","Owned","Mud","Tile","Borehole","Generator","VIP","Wood",3,1,1,1,1,1,0,0,0,1,1628,1325,0,0,1,"Face-to-face",24,53,"Female","Portuguese","Complete",2229.76050420168,1959.0405187518,2041.90023857816,0,2024-01-18
"HH00045_018","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-06-03,1,"Flat","Owned","Brick","Thatch","Piped","Grid","None","Wood",1,2,1,1,0,1,0,0,0,0,4490,3157,0,1,1,"Face-to-face",53,20,"Female","Portuguese","Complete",2229.76050420168,2650.73319214127,2762.84879543425,0,2024-05-18
"HH00045_019","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-04-18,6,"Shack","Rented","Wood","Thatch","Piped","None","None","Other",3,1,1,0,0,0,0,0,0,0,140,102,0,1,0,"Face-to-face",67,30,"Female","English","Complete",2229.76050420168,2420.10795833579,2522.46902001767,0,2024-07-17
"HH00045_020","EA03795","Botswana","Botswana_Urban","Urban","P4","D25",2024-03-21,7,"House","Free","Brick","Thatch","Well","Grid","Other","Gas",3,3,1,1,1,0,0,1,1,0,2508,2234,0,1,1,"Face-to-face",46,29,"Female","Local","Complete",2229.76050420168,1854.63928312524,1933.08324071966,0,2024-07-20
"HH00046_001","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-06-10,5,"Shack","Rented","Mud","Iron","Borehole","None","None","Wood",4,1,0,1,0,0,0,0,0,0,3213,2856,0,0,0,"Face-to-face",45,31,"Female","Local","Complete",2627.14356435644,3011.50795900329,3138.88291799437,0,2024-08-01
"HH00046_002","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-06-08,4,"House","Rented","Wood","Tile","Piped","Grid","Pit","Electricity",3,NA,1,1,0,0,0,0,1,0,NA,652,1,1,0,"Face-to-face",77,54,"Male","Portuguese","Complete",2627.14356435644,2841.24301339838,2961.41643390465,0,2024-04-24
"HH00046_003","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-06-09,3,"Shack","Owned","Brick","Iron","Piped","Grid","None","Wood",4,2,0,0,1,0,0,0,0,0,3318,2445,1,0,0,"Face-to-face",36,21,"Female","Local","Not Home",2627.14356435644,2331.35858962615,0,0,2024-04-20
"HH00046_004","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-03-11,5,"Flat","Owned","Mud","Iron","River","Grid","Pit","Charcoal",4,3,0,1,1,0,0,0,0,0,NA,279,1,1,0,"Face-to-face",14,35,"Female","English","Not Home",2627.14356435644,2716.45048262712,0,1,2024-03-13
"HH00046_005","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-01-14,3,"Other","Owned","Mud","Tile","Piped","None","Pit","Wood",2,2,0,1,1,0,0,0,0,0,2034,1260,0,1,0,"Face-to-face",32,42,"Female","English","Complete",2627.14356435644,2538.25169364401,2645.60977132079,1,2024-02-17
"HH00046_006","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-06-28,3,"Traditional","Free","Iron","Iron","River","Grid","Pit","Electricity",2,2,1,1,0,0,0,1,0,1,2914,1777,0,1,1,"Face-to-face",66,46,"Female","Portuguese","Complete",2627.14356435644,2533.21732695383,2640.36247069206,0,2024-05-02
"HH00046_007","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-03-16,4,"Flat","Rented","Wood","Iron","Piped","Solar","Flush","Wood",2,2,0,1,0,0,0,0,0,0,204,132,0,0,0,"Face-to-face",36,42,"Female","Local","Partial",2627.14356435644,3140.26039121771,3273.08107241725,0,2024-06-30
"HH00046_008","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-07-09,7,"Flat","Owned","Brick","Iron","Piped","Grid","Pit","Wood",2,0,0,1,0,0,0,0,1,0,3419,2565,1,0,0,"Face-to-face",53,52,"Male","English","Complete",2627.14356435644,2172.44611607584,2264.33205452013,0,2024-05-31
"HH00046_009","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-05-26,1,"House","Rented","Mud","Concrete","Well","Solar","Pit","Paraffin",1,1,0,0,1,0,0,0,1,1,3808,2608,0,1,0,"Face-to-face",55,46,"Female","Local","Complete",2627.14356435644,2142.11988116777,2232.72313898151,0,2024-07-09
"HH00046_010","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-02-15,6,"House","Owned","Brick","Other","Borehole","Grid","Flush","Gas",5,4,0,1,1,0,0,0,0,0,803,587,0,1,1,"Face-to-face",16,40,"Female","English","Partial",2627.14356435644,2219.82134431629,2313.71106884931,0,2024-01-25
"HH00046_011","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-01-20,4,"House","Owned","Mud","Iron","Borehole","None","None","Electricity",3,1,1,0,0,0,0,0,0,0,1662,1479,0,0,0,"Face-to-face",45,39,"Male","Local","Complete",2627.14356435644,2783.28196408528,2901.0038598472,0,2024-04-11
"HH00046_012","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-02-02,7,"Flat","Rented","Iron","Iron","Well","None","Pit","Wood",2,5,1,1,0,1,0,0,0,0,570,488,0,1,0,"Face-to-face",69,20,"Female","French","Complete",2627.14356435644,3096.01678990685,3226.96614053735,0,2024-03-18
"HH00046_013","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-02-11,3,"House","Owned","Iron","Thatch","Well","Grid","Pit","Wood",2,1,0,1,1,1,1,0,1,0,6286,4307,1,1,0,"Face-to-face",34,52,"Female","Local","Complete",2627.14356435644,2603.68983079681,2713.81568466737,0,2024-02-17
"HH00046_014","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-03-12,4,"House","Free","Mud","Iron","Well","None","Pit","Gas",3,2,1,0,1,1,1,1,1,0,4055,3497,1,0,0,"Face-to-face",64,69,"Female","Local","Complete",2627.14356435644,2524.43674465918,2631.21050425201,0,2024-02-19
"HH00046_015","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-07-01,4,"Shack","Owned","Mud","Tile","Borehole","Grid","Flush","Gas",4,0,1,1,1,1,0,0,0,0,2960,2233,1,0,0,"Telephone",51,52,"Male","English","Complete",2627.14356435644,2840.06367740916,2960.18721663493,0,2024-05-19
"HH00046_016","EA03591","DRC","DRC_Urban","Urban","P8","D1",2024-01-14,4,"House","Owned","Iron","Iron","Piped","Generator","Flush","Electricity",2,4,1,1,0,0,0,0,0,1,2379,2017,0,1,0,"Face-to-face",30,39,"Female","Local","Not Home",2627.14356435644,2287.11188465337,0,0,2024-07-27
