"person_id","household_id","ea_id","member_number","relationship","age","gender","marital_status","education_level","employment_status","occupation_code","industry_code","hours_worked_week","income_monthly","chronic_illness","disability","school_attendance","literacy","birth_certificate","id_document","mobile_phone","migrant_status"
"HH00009_006_02","HH00009_006","EA01891",2,"Grandchild",73,"Male","Widowed","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_007_01","HH00009_007","EA01891",1,"Head",58,"Male","Never married","Tertiary","Employed",NA,NA,38,412,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_007_02","HH00009_007","EA01891",2,"Spouse",53,"Female","Never married","Primary complete","Employed",NA,NA,44,1388,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_007_03","HH00009_007","EA01891",3,"Other relative",51,"Female","Married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_007_04","HH00009_007","EA01891",4,"Parent",78,"Male","Never married","Secondary incomplete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00009_007_05","HH00009_007","EA01891",5,"Non-relative",13,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,1,0,1,"Internal"
"HH00009_007_06","HH00009_007","EA01891",6,"Parent",86,"Male","Married","None","Retired",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00009_007_07","HH00009_007","EA01891",7,"Parent",95,"Female","Married","Secondary complete","Retired",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_008_01","HH00009_008","EA01891",1,"Head",42,"Male","Married","Secondary incomplete","Employed",NA,NA,40,734,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00009_008_02","HH00009_008","EA01891",2,"Spouse",37,"Female","Married","Secondary incomplete","Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_008_03","HH00009_008","EA01891",3,"Child",22,"Male","Never married","Primary complete","Employed",NA,NA,30,2259,0,1,"Not attending",1,1,1,1,"Internal"
"HH00009_008_04","HH00009_008","EA01891",4,"Child",14,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,0,0,1,"Non-migrant"
"HH00009_008_05","HH00009_008","EA01891",5,"Sibling",8,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"International"
"HH00009_008_06","HH00009_008","EA01891",6,"Sibling",71,"Male","Married","Secondary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"International"
"HH00009_008_07","HH00009_008","EA01891",7,"Other relative",27,"Male","Never married","Primary incomplete","Homemaker",NA,NA,NA,NA,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00009_008_08","HH00009_008","EA01891",8,"Grandchild",27,"Male","Divorced",NA,"Unemployed",NA,NA,NA,NA,1,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_008_09","HH00009_008","EA01891",9,"Parent",76,"Female","Divorced","Secondary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_008_10","HH00009_008","EA01891",10,"Parent",68,"Female","Never married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_009_01","HH00009_009","EA01891",1,"Head",60,"Male","Married","Secondary complete","Employed",NA,NA,24,336,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_009_02","HH00009_009","EA01891",2,"Spouse",65,"Female","Married","Primary complete","Employed",NA,NA,49,1200,1,1,"Not attending",1,1,0,1,"Internal"
"HH00009_009_03","HH00009_009","EA01891",3,"Grandchild",28,"Female","Widowed","Secondary complete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_010_01","HH00009_010","EA01891",1,"Head",62,"Male","Never married","Secondary incomplete","Employed",NA,NA,33,341,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_010_02","HH00009_010","EA01891",2,"Grandchild",18,"Female","Never married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00009_011_01","HH00009_011","EA01891",1,"Head",27,"Female","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00009_011_02","HH00009_011","EA01891",2,"Spouse",24,"Male","Married","Tertiary","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00009_011_03","HH00009_011","EA01891",3,"Other relative",38,"Male","Divorced","Secondary complete","Employed",NA,NA,50,751,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_011_04","HH00009_011","EA01891",4,"Other relative",48,"Male","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_012_01","HH00009_012","EA01891",1,"Head",45,"Male","Married","None","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00009_013_01","HH00009_013","EA01891",1,"Head",23,"Male","Never married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,1,"Attending",1,1,1,1,"Non-migrant"
"HH00009_013_02","HH00009_013","EA01891",2,"Child",4,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00009_013_03","HH00009_013","EA01891",3,"Child",2,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Internal"
"HH00009_013_04","HH00009_013","EA01891",4,"Child",6,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Internal"
"HH00009_014_01","HH00009_014","EA01891",1,"Head",35,"Male","Divorced","Secondary incomplete","Employed",NA,NA,34,1768,1,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00009_014_02","HH00009_014","EA01891",2,"Spouse",45,"Female","Married","Primary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00009_014_03","HH00009_014","EA01891",3,"Sibling",60,"Female","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00009_014_04","HH00009_014","EA01891",4,"Grandchild",9,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",0,1,0,0,"Internal"
"HH00009_014_05","HH00009_014","EA01891",5,"Grandchild",45,"Male","Never married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00009_014_06","HH00009_014","EA01891",6,"Parent",57,"Female","Married","Tertiary","Employed",NA,NA,31,95,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00009_014_07","HH00009_014","EA01891",7,"Child",11,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00009_014_08","HH00009_014","EA01891",8,"Sibling",2,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00009_015_01","HH00009_015","EA01891",1,"Head",68,"Male","Separated","Primary incomplete","Retired",NA,NA,NA,NA,0,0,"Not attending",0,0,1,1,"Non-migrant"
"HH00009_015_02","HH00009_015","EA01891",2,"Spouse",70,"Female","Never married","Primary complete","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_015_03","HH00009_015","EA01891",3,"Child",20,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,0,"Non-migrant"
"HH00009_015_04","HH00009_015","EA01891",4,"Child",16,"Male","Married","None","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00009_015_05","HH00009_015","EA01891",5,"Other relative",50,"Female","Married","Primary complete","Employed",NA,NA,35,412,1,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00009_016_01","HH00009_016","EA01891",1,"Head",20,"Female","Never married","Secondary incomplete","Student",NA,NA,NA,NA,1,0,"Attending",1,1,1,1,"Non-migrant"
"HH00009_016_02","HH00009_016","EA01891",2,"Spouse",17,"Male","Never married","Secondary complete","Employed",NA,NA,25,622,0,0,"Attending",1,1,1,0,"International"
"HH00010_001_01","HH00010_001","EA00087",1,"Head",24,"Male","Married","Secondary complete","Homemaker",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00010_001_02","HH00010_001","EA00087",2,"Grandchild",49,"Male","Separated","Primary incomplete","Employed",NA,NA,35,2376,0,0,"Not attending",0,1,1,0,"Non-migrant"
"HH00010_001_03","HH00010_001","EA00087",3,"Child",7,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,1,0,0,"Non-migrant"
"HH00010_001_04","HH00010_001","EA00087",4,"Child",2,"Male","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,0,0,0,"International"
"HH00010_001_05","HH00010_001","EA00087",5,"Child",3,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,0,0,0,"Non-migrant"
"HH00010_002_01","HH00010_002","EA00087",1,"Head",24,"Female","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",1,1,1,0,"Non-migrant"
"HH00010_002_02","HH00010_002","EA00087",2,"Child",9,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,1,"Attending",0,1,0,0,"Non-migrant"
"HH00010_002_03","HH00010_002","EA00087",3,"Child",1,"Male","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Internal"
"HH00010_002_04","HH00010_002","EA00087",4,"Grandchild",7,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"International"
"HH00010_002_05","HH00010_002","EA00087",5,"Other relative",56,"Male","Never married","Primary incomplete","Employed",NA,NA,25,NA,0,0,"Not attending",1,1,1,1,"Internal"
"HH00010_003_01","HH00010_003","EA00087",1,"Head",40,"Male","Never married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00010_003_02","HH00010_003","EA00087",2,"Spouse",43,"Female","Never married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00010_003_03","HH00010_003","EA00087",3,"Other relative",4,"Male","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00010_003_04","HH00010_003","EA00087",4,"Parent",73,"Female","Widowed","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_004_01","HH00010_004","EA00087",1,"Head",50,"Male","Widowed","Primary incomplete","Student",NA,NA,NA,NA,0,1,"Not attending",1,1,1,0,"Non-migrant"
"HH00010_004_02","HH00010_004","EA00087",2,"Other relative",38,"Male","Never married","Secondary incomplete","Employed",NA,NA,46,716,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_004_03","HH00010_004","EA00087",3,"Child",17,"Female","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00010_005_01","HH00010_005","EA00087",1,"Head",57,"Male","Divorced","Primary complete","Homemaker",NA,NA,NA,NA,1,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00010_005_02","HH00010_005","EA00087",2,"Spouse",54,"Female","Never married","Secondary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_005_03","HH00010_005","EA00087",3,"Child",25,"Male","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_005_04","HH00010_005","EA00087",4,"Child",24,"Female","Never married","Primary incomplete","Student",NA,NA,NA,NA,0,0,"Attending",0,1,1,1,"Non-migrant"
"HH00010_005_05","HH00010_005","EA00087",5,"Grandchild",37,"Male","Married","Primary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_005_06","HH00010_005","EA00087",6,"Non-relative",34,"Female","Married","Secondary incomplete","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_005_07","HH00010_005","EA00087",7,"Child",25,"Male","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00010_006_01","HH00010_006","EA00087",1,"Head",58,"Female","Married","Primary complete","Employed",NA,NA,39,294,1,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00010_006_02","HH00010_006","EA00087",2,"Other relative",27,"Female","Never married","Secondary complete","Employed",NA,NA,33,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_006_03","HH00010_006","EA00087",3,"Child",24,"Male","Divorced","None","Employed",NA,NA,NA,524,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00010_007_01","HH00010_007","EA00087",1,"Head",39,"Male","Married","Secondary complete","Employed",NA,NA,36,727,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_007_02","HH00010_007","EA00087",2,"Spouse",39,"Female","Widowed","None","Employed",NA,NA,34,877,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_007_03","HH00010_007","EA00087",3,"Grandchild",41,"Female","Married","Secondary complete","Employed",NA,NA,33,2258,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00010_007_04","HH00010_007","EA00087",4,"Child",2,"Female","Never married","None","Not applicable",NA,NA,NA,NA,1,0,"Not applicable",NA,1,0,0,"Non-migrant"
"HH00010_007_05","HH00010_007","EA00087",5,"Grandchild",26,"Male","Widowed","None","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,0,1,"Non-migrant"
"HH00010_007_06","HH00010_007","EA00087",6,"Grandchild",20,"Female","Married","Tertiary","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00010_007_07","HH00010_007","EA00087",7,"Child",7,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,1,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00010_007_08","HH00010_007","EA00087",8,"Child",16,"Female","Divorced","Tertiary","Employed",NA,NA,39,2068,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00010_007_09","HH00010_007","EA00087",9,"Child",9,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00010_008_01","HH00010_008","EA00087",1,"Head",57,"Female","Married","Secondary incomplete","Employed",NA,NA,41,431,0,0,"Not attending",1,0,1,0,"Non-migrant"
"HH00010_008_02","HH00010_008","EA00087",2,"Grandchild",22,"Male","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00010_009_01","HH00010_009","EA00087",1,"Head",38,"Male","Never married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00010_009_02","HH00010_009","EA00087",2,"Spouse",44,"Female","Never married","Primary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_009_03","HH00010_009","EA00087",3,"Grandchild",15,"Male","Married","Secondary incomplete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
"HH00010_010_01","HH00010_010","EA00087",1,"Head",68,"Male","Widowed","Secondary incomplete","Retired",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_010_02","HH00010_010","EA00087",2,"Other relative",22,"Female","Married","Primary complete","Student",NA,NA,NA,NA,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00010_010_03","HH00010_010","EA00087",3,"Grandchild",39,"Female","Married","None","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"International"
"HH00010_010_04","HH00010_010","EA00087",4,"Non-relative",49,"Female","Married","None","Employed",NA,NA,48,647,0,0,"Not attending",0,0,1,1,"Non-migrant"
"HH00010_010_05","HH00010_010","EA00087",5,"Parent",94,"Male","Never married","Primary complete","Employed",NA,NA,40,3422,1,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00010_011_01","HH00010_011","EA00087",1,"Head",52,"Female","Married","None","Homemaker",NA,NA,NA,NA,1,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00010_011_02","HH00010_011","EA00087",2,"Spouse",62,"Male","Married","Primary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_011_03","HH00010_011","EA00087",3,"Grandchild",28,"Male","Never married","None","Student",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00010_012_01","HH00010_012","EA00087",1,"Head",61,"Female","Never married","Primary complete","Employed",NA,NA,28,1353,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_012_02","HH00010_012","EA00087",2,"Spouse",51,"Male","Widowed","Secondary incomplete","Employed",NA,NA,15,771,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_012_03","HH00010_012","EA00087",3,"Child",15,"Male","Never married","Secondary complete","Employed",NA,NA,40,1542,0,0,"Attending",1,1,0,1,"Non-migrant"
"HH00010_012_04","HH00010_012","EA00087",4,"Grandchild",24,"Male","Never married","Secondary incomplete","Employed",NA,NA,42,837,0,0,"Attending",1,0,1,1,"Non-migrant"
"HH00010_012_05","HH00010_012","EA00087",5,"Non-relative",41,"Female","Never married","Primary incomplete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00010_012_06","HH00010_012","EA00087",6,"Child",29,"Male","Married","Primary incomplete","Employed",NA,NA,57,301,0,1,"Not attending",0,1,1,1,"Non-migrant"
"HH00010_013_01","HH00010_013","EA00087",1,"Head",36,"Male","Married","Secondary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_013_02","HH00010_013","EA00087",2,"Child",15,"Male","Never married","Secondary complete","Homemaker",NA,NA,NA,NA,1,0,"Attending",1,1,0,1,"Non-migrant"
"HH00010_013_03","HH00010_013","EA00087",3,"Child",14,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00010_013_04","HH00010_013","EA00087",4,"Non-relative",57,"Male","Never married","Secondary incomplete","Employed",NA,NA,NA,656,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_013_05","HH00010_013","EA00087",5,"Child",7,"Female","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00010_013_06","HH00010_013","EA00087",6,"Child",5,"Male","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00010_013_07","HH00010_013","EA00087",7,"Child",8,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,0,0,0,"Non-migrant"
"HH00010_014_01","HH00010_014","EA00087",1,"Head",61,"Female","Married","None","Homemaker",NA,NA,NA,NA,0,0,"Not attending",1,1,1,0,"Non-migrant"
"HH00010_014_02","HH00010_014","EA00087",2,"Spouse",70,"Male","Married","Tertiary","Retired",NA,NA,NA,NA,0,0,"Not attending",1,1,0,1,"Non-migrant"
"HH00010_015_01","HH00010_015","EA00087",1,"Head",48,"Female","Married","Primary complete","Employed",NA,NA,24,2884,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_015_02","HH00010_015","EA00087",2,"Spouse",47,"Male","Never married","Secondary complete","Student",NA,NA,NA,NA,0,1,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_015_03","HH00010_015","EA00087",3,"Grandchild",41,"Female","Never married","Primary complete","Employed",NA,NA,NA,NA,1,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_015_04","HH00010_015","EA00087",4,"Child",29,"Male","Divorced","Primary complete","Student",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00010_016_01","HH00010_016","EA00087",1,"Head",51,"Female","Married","Secondary complete","Unemployed",NA,NA,NA,NA,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00010_016_02","HH00010_016","EA00087",2,"Grandchild",38,"Male","Married","None","Homemaker",NA,NA,NA,NA,1,0,"Not attending",0,1,1,1,"Non-migrant"
"HH00010_016_03","HH00010_016","EA00087",3,"Child",21,"Female","Married","Tertiary","Employed",NA,NA,46,205,0,0,"Attending",1,1,1,1,"Non-migrant"
"HH00010_017_01","HH00010_017","EA00087",1,"Head",39,"Female","Never married","Secondary complete","Employed",NA,NA,55,904,0,0,"Not attending",1,0,1,1,"Non-migrant"
"HH00010_017_02","HH00010_017","EA00087",2,"Child",14,"Female","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Attending",1,1,0,0,"Non-migrant"
"HH00010_018_01","HH00010_018","EA00087",1,"Head",33,"Female","Never married","Secondary complete","Employed",NA,NA,37,395,0,0,"Not attending",1,1,1,1,"Non-migrant"
"HH00010_018_02","HH00010_018","EA00087",2,"Spouse",37,"Male","Married","Secondary incomplete","Employed",NA,NA,32,103,0,0,"Not attending",1,1,0,1,"Internal"
"HH00010_018_03","HH00010_018","EA00087",3,"Child",3,"Male","Never married","None","Not applicable",NA,NA,NA,NA,0,0,"Not applicable",NA,0,0,0,"Non-migrant"
"HH00010_018_04","HH00010_018","EA00087",4,"Child",11,"Male","Never married","Primary incomplete","Not applicable",NA,NA,NA,NA,0,0,"Attending",0,0,0,0,"Non-migrant"
"HH00010_018_05","HH00010_018","EA00087",5,"Grandchild",8,"Female","Never married","Primary complete","Not applicable",NA,NA,NA,NA,0,0,"Not attending",1,1,0,0,"Non-migrant"
