"area_id","district_code","area_name","area_type","total_population","sample_size","direct_estimate_poverty","direct_estimate_se","auxiliary_mean_income","auxiliary_unemployment","auxiliary_education_years","auxiliary_asset_index","auxiliary_dependency_ratio","auxiliary_urbanization","satellite_nightlights","satellite_vegetation","distance_to_road_km","distance_to_market_km","climate_rainfall_mm","climate_temperature_c","model_based_estimate","model_based_mse","fh_estimate","fh_mse","synthetic_estimate","composite_estimate","reliability_flag"
"SA0201","D010","Area 201","Rural village",469,16,0.312846784148145,0.00509101538360776,600.114659242662,0.549888170844102,7.44601596560643,-0.734369697104207,1.27953303006355,0.415727224927464,6.00136947522064,0.656561740743645,9.41505581511422,38.6228973211205,223.623209039405,26.6252890673569,0.846129587884187,0.0000000577963227206305,0.852761501830924,0.0000000670028799532495,0.854160876424833,0.69078708652609,"Reliable"
"SA0202","D028","Area 202","Commercial",4000,42,0.593980986783374,0.00476201944893953,2821.16020056935,0.233526656975939,5.14889980741221,-0.42402374934166,0.242953565871286,0.670149112265232,2.86068726841994,0.529304140579841,0.170519989711318,17.4465401834788,791.713178024816,24.0182504811582,0.620478968560904,0.000000053671490086986,0.645689387208512,0.0000000513075092395494,0.645806645465142,0.630176867080971,"Use with caution"
"SA0203","D116","Area 203","Rural village",309,66,0.125706470394165,0.0139762471311456,2166.77953443248,0.29885731669728,8.20015118354523,1.26105457840092,0.447183743683181,0.316020868334346,91.07558356998,0.605118090270843,5.76079788131124,4.25335817504674,824.816413038506,24.4924383460151,0.62676001151044,0.00000407308365290605,0.602145394959454,0.00000374249099692939,0.611451937745941,0.459213717589867,"Unreliable"
"SA0204","D118","Area 204","Industrial",4950,81,0.26730256519351,0.000624871656449923,1480.40594392119,0.0908677406235734,7.66600845153986,1.15145570230211,0.842945083522064,0.236212983318666,1.80965553992101,0.609069333312791,3.91313520704812,12.3984896946223,428.461431832331,24.2265393259693,0.567576192125747,0.0000000000156319382977478,0.543411826309588,0.000000000015245664083607,0.54342260739845,0.460579047974765,"Use with caution"
"SA0205","D003","Area 205","Urban informal",2797,33,0.0341189001180807,0.00747565121018205,3779.57854450647,0.117612401410575,9.29594059617207,1.19768625372051,0.725785380447428,0.610095783804562,7.3677122026443,0.415691424618392,11.7538679105448,8.91339912037265,391.393422461264,18.3878620094806,0.435975934928076,0.000000330279936153418,0.45217755473094,0.000000310581660768469,0.454513890614842,0.326759958347082,"Reliable"
"SA0206","D040","Area 206","Commercial",3118,58,0.428267395050886,0.00663988642130417,1191.72621630036,0.205955946396295,7.53201316768769,-1.02961310711937,1.17000967159175,0.441161112572163,10.9379510759906,0.558790216211685,10.1031876537473,0.0920456628953395,541.734334467811,18.412330433123,0.56992727718794,0.000000182804748257103,0.556120851723544,0.000000193522777869917,0.556684533215583,0.517764814721747,"Unreliable"
"SA0207","D052","Area 207","Industrial",6532,54,0.19080015052322,0.0000291533876001378,669.465669129524,0.247007337349098,11.0730180237339,-1.11979225685753,0.669868740819332,0.379251406597713,3.38805967118222,0.720120843293165,0.713358188513666,5.08936687372625,756.774791194624,20.4729372561648,0.580148102900471,7.08507360805202e-17,0.603908737225715,7.22363959562045e-17,0.603908772336641,0.479976161214967,"Unreliable"
"SA0208","D007","Area 208","Commercial",3983,47,0.0494335718868894,0.00830192261526698,1545.39812208048,0.525198421514303,9.61317994587859,1.53907200477031,0.918204016729415,0.266332443572458,2.91025701885173,0.773215132787153,4.30299132110035,4.21715473290533,711.106937198817,18.8237580315215,0.721125606969749,0.000000561967174020691,0.735042243706231,0.000000471771553295445,0.739767590248247,0.529359642160429,"Reliable"
"SA0209","D110","Area 209","Urban informal",4091,40,0.550454879466609,0.00453835283112816,960.563765111816,0.37481813221417,7.95728674753031,-0.956907488934243,0.927237095829925,0.335004793728431,0.791575239257515,0.531151992476343,15.2427116028013,6.73935752362013,1121.56861345415,20.6239685124623,0.730883358441983,0.0000000340764975348061,0.753451552067524,0.0000000423349884953406,0.75386965713652,0.69255255028725,"Reliable"
"SA0210","D003","Area 210","Industrial",837,49,0.18424099098368,0.00221154082997305,260.427980048586,0.456168775296458,4.80876641238516,-1.26960197705396,0.811129550003802,0.371263572623148,8.49320946247266,0.824016218057836,2.07269831327721,22.8230665004764,509.258363354156,26.7257347128846,0.929279944695031,0.00000000270173312551383,0.923471551698959,0.00000000239093345871213,0.923833102923266,0.701702383484375,"Reliable"
"SA0211","D081","Area 211","Rural village",1827,46,0.621399076563706,0.00300846288649258,436.072613527138,0.264182419237885,7.3315607086234,0.194544458378181,0.630270725664979,0.542566958034861,35.3215638609121,0.581649952476867,9.38115424434555,2.49866911675781,517.431516425338,23.8238095805944,0.688580310215515,0.0000000090497610611943,0.661138510366174,0.00000000818437909450496,0.661174477927403,0.649216680225434,"Reliable"
"SA0212","D027","Area 212","Rural village",1483,39,0.319190902376927,0.00324240968525523,2674.93684338509,0.205878765946702,6.00958487306248,-0.956886931733492,0.164900951417944,0.334508071903127,6.70433693974073,0.664068904852892,7.41586906793428,5.52411410026252,860.651276338432,26.1878650775201,0.631054750772918,0.00000000954995244444022,0.625477929990673,0.0000000110411728405777,0.625799936298486,0.533591821706549,"Unreliable"
"SA0213","D140","Area 213","Rural scattered",1187,71,0.244016622929423,0.000472637331393253,2519.82911667403,0.250542063917666,10.4223447229744,0.00179594275244404,0.329580353782812,0.515800011476343,14.5289915878207,0.823713284188302,8.46124306279135,1.65179716888815,709.127670485192,19.8501647340428,0.54111720319535,0.00000000000477405948477872,0.52257002805549,0.00000000000499002113050466,0.522576250549895,0.43900400651767,"Reliable"
"SA0214","D104","Area 214","Urban informal",18260,29,0.363764130396858,0.00326084782100765,1266.76535391429,0.0284670289367032,10.4904156210839,-2.28828710028055,1.04796710732109,0.440931419966124,13.4213856718307,0.738911518762246,11.111168981831,4.32022792287171,303.761652910238,18.1195711679642,0.475309559139075,0.0000000116509742183118,0.501289073960494,0.0000000112943327855859,0.501435306000343,0.460031590891403,"Use with caution"
"SA0215","D051","Area 215","Commercial",2158,51,0.260973368196157,0.00276090062086259,1267.69358076816,0.0793731802996465,3.88868290836601,0.491132460837396,0.95070440905719,0.579367799069318,5.00017003040915,0.469775959482617,1.32558355107903,0.433859868599333,471.71905632807,17.1991630771372,0.739527593959909,0.00000000582307416935842,0.720352510877404,0.00000000580593513677974,0.720702675947388,0.582538768073029,"Unreliable"
"SA0216","D120","Area 216","Urban informal",2745,98,0.311253609444162,0.0020855555619845,3722.41722059197,0.285713138256346,8.76653528965006,0.124179040339472,0.575138550317282,0.415156019299443,1.78988926785951,0.690361712702201,1.21839456958696,2.0485488585582,724.567030766723,24.5011622311474,0.571040425510061,0.00000000186857391793303,0.550983644151399,0.00000000189102905179571,0.551087915736912,0.479064633739228,"Use with caution"
"SA0217","D120","Area 217","Urban formal",1868,46,0.261920954035216,0.00638694182983449,1722.94690276711,0.16464075338643,8.13808592601731,0.543646338185539,0.86288002995709,0.360092159584419,1.9109357170546,0.434668633287435,7.45275239418161,0.0794929429997788,1072.23430832114,21.0850811481826,0.594337613724536,0.000000193704060704996,0.569133051094967,0.000000165731029496806,0.57038626219934,0.476969421977042,"Reliable"
"SA0218","D076","Area 218","Commercial",9220,34,0.469546105243819,0.011857207763024,410.260761101905,0.584723728986435,7.50570863623974,-0.658932624675525,1.25378754967324,0.51923045014874,5.37517546430306,0.281683259532746,6.51765689698464,1.95529151674959,770.430535892955,22.3116773496677,0.830284789490667,0.00000203148333153945,0.849222514729175,0.0000019492446471479,0.854560513546437,0.735319591883568,"Reliable"
"SA0219","D093","Area 219","Industrial",373,30,0.280290557698149,0.00626704130788956,953.460189161415,0.378989962589977,5.88888674450961,0.11590816526172,1.02253908729131,0.521592018947252,1.7280893076241,0.495899895194,3.16610568901524,13.4274437553705,163.444785999921,19.6283749456494,0.813928617357809,0.000000157929512894422,0.828638803526992,0.000000153655405622188,0.830792485500742,0.664134329778339,"Reliable"
"SA0220","D099","Area 220","Commercial",14590,94,0.445977522330588,0.00217042495745189,840.415003599595,0.130514160845381,8.79064851418847,-1.18051434998128,1.52580082563309,0.418270514673998,72.4968041975832,0.486073117211845,7.10138036827457,4.70447987318039,951.936994040133,22.6502302405583,0.58768428321952,0.00000000222288003992324,0.589287122864799,0.0000000022180664961397,0.589354632355992,0.546294242704535,"Unreliable"
"SA0221","D076","Area 221","Urban formal",1414,97,0.163644166286036,0.00365882635699737,941.57502004315,0.190147033025898,7.31080578853356,0.65171244096723,1.13800873713955,0.648142356077033,16.8466285456049,0.472698991926841,5.05888305788531,5.50057206768543,682.958634534948,19.9545457265043,0.609874614288542,0.0000000148029044882789,0.597941293546354,0.0000000178972454448378,0.598522687558406,0.467652155368259,"Reliable"
"SA0222","D079","Area 222","Rural scattered",4441,52,0.124237137245186,0.000144084334043118,4473.06732682795,0.0421325202142257,6.96293774507156,0.0826512718637367,0.703882075802197,0.383052740911501,49.9964704343774,0.682196415224961,0.138511285185814,9.61038188966823,625.242762229896,18.570844265698,0.501449508751112,0.0000000000000375450843607416,0.504990810346711,0.0000000000000430988966888643,0.504991600802581,0.390764708416253,"Use with caution"
"SA0223","D059","Area 223","Rural scattered",6334,31,0.108493970524314,0.00275295875277266,756.293340595981,0.302534420191359,10.1454993126609,0.376526293919433,1.3563096846082,0.528523166207388,30.5089596307414,0.458865617878398,0.982869809959084,5.96919828560203,799.016325530086,21.9177972503487,0.647320973562716,0.00000000570505674331287,0.628548598637845,0.00000000573944370119026,0.628942736697813,0.472532210203786,"Reliable"
"SA0224","D136","Area 224","Rural village",8463,61,0.281920306520272,0.00778663950157886,1466.77452432204,0.201303900547964,13.8297271595387,1.90215138505759,0.931485634997166,0.388418858817728,2.33272749377996,0.613801479505709,0.940942485999135,2.88561417255551,758.897041832906,21.9047127205326,0.497751665082409,0.000000293294733613247,0.490158372671277,0.000000365405450767453,0.491420956606457,0.427686952825975,"Reliable"
"SA0225","D042","Area 225","Rural village",816,20,0.207192595726193,0.000169104721848014,777.390350591321,0.0408027276174092,5.30473164811099,0.774140909500221,0.312250278036742,0.789782332466161,1.9515881139027,0.571590506508309,1.56558054964989,2.41722791455686,850.544630082864,21.0353254868008,0.643136944363993,0.0000000000000774207721231682,0.633976453644542,0.0000000000000817752152046695,0.63397767409303,0.505941296269037,"Unreliable"
"SA0226","D033","Area 226","Urban formal",3447,37,0.124443685344858,0.00801448706983005,388.385982776958,0.250480951108801,10.0060318863672,1.16686179643874,0.510658278265808,0.770020490588045,22.4005805042859,0.603127540375895,5.40190140578084,0.0224067479288632,459.28911662692,24.4407135726729,0.640385864660349,0.000000335621670900867,0.624837192098554,0.000000409941882023221,0.628051319820876,0.474719140072445,"Use with caution"
"SA0227","D019","Area 227","Commercial",2741,23,0.542864285664639,0.000103617871626985,529.960919260156,0.0694361933140159,6.24652075749862,0.724209554394389,0.5606679029726,0.460974864657186,6.24621847771896,0.594949451368582,5.18769255644457,2.18160353182748,1029.68903717469,23.8622842050991,0.693432563792608,0.0000000000000110205760564228,0.694213053185245,0.0000000000000115275815490145,0.694213215683321,0.648808422929063,"Reliable"
"SA0228","D126","Area 228","Urban formal",4013,41,0.490908820493565,0.00424853040420063,3406.03463913215,0.281648862502953,10.88593697795,0.581591567476979,0.540304730382546,0.16882868573887,6.1247679784892,0.501502087437766,7.23341939606718,4.51768086757511,558.583191785233,22.1404755585141,0.475811558417844,0.0000000379259091662169,0.485641896724301,0.0000000325215867509238,0.485632389921317,0.48722197385508,"Unreliable"
"SA0229","D116","Area 229","Urban informal",5604,77,0.395488241837993,0.00174917857388654,895.496393492889,0.282219772624251,6.74694335058402,1.53902253739225,0.987995008948938,0.594410173232719,26.4032191134963,0.826927274556055,0.272711762227118,4.33286182116717,997.624881962737,20.115460433911,0.731928654327051,0.00000000107860589747238,0.750127733835395,0.00000000093584459880066,0.750236240245199,0.643735886236174,"Unreliable"
"SA0230","D077","Area 230","Rural scattered",2598,23,0.561087220534703,0.00240782976034393,186.669730482037,0.129258846944373,6.59210415342643,-0.164396832925853,0.806927711046873,0.463099433574274,5.94573170821596,0.572898627851314,18.6681013078171,14.281930721332,1178.60310679979,19.2761369154727,0.732147602928707,0.00000000373553731870195,0.735608337192958,0.00000000335932016027709,0.735709518326146,0.683252002195481,"Reliable"
"SA0231","D129","Area 231","Rural scattered",5552,47,0.207075313589385,0.0036106955859207,3127.84287186875,0.334256492375998,7.79781697161095,-0.325692809532639,0.988823113363849,0.155061183005599,3.95174522782174,0.776474524151001,5.42915199862278,8.20543106923949,1115.4992594216,24.048564100018,0.59367891706658,0.0000000153235301025365,0.577424228330904,0.0000000169745267071354,0.577907056752056,0.466319553908448,"Use with caution"
"SA0232","D098","Area 232","Commercial",4686,73,0.268257473439748,0.00639867819804234,422.477258127421,0.114045377838505,8.206206110349,0.851812995167893,0.716339971343647,0.513018252192429,6.12361872245347,0.49852369389928,9.91789446170342,10.9328726302357,883.722670887918,17.7302986095559,0.708453672363931,0.000000152118312445954,0.701869242877587,0.000000166950056952788,0.703644583130389,0.571785712046235,"Use with caution"
"SA0233","D080","Area 233","Urban informal",3168,42,0.217763874558204,0.00112201941472869,1092.46669405266,0.106402948703548,11.3886937026502,-0.645214093495665,0.877341771475388,0.292847717678544,24.7137214665497,0.496690767033297,0.635800506057482,16.6348686433377,974.364899180733,25.6922874037192,0.501673005220552,0.000000000175529354248261,0.489509406483082,0.000000000158469911688296,0.489543617277218,0.407985746905619,"Reliable"
"SA0234","D119","Area 234","Rural scattered",1068,12,0.284519908903485,0.00121639215682076,2312.47552744612,0.0332898718817195,10.3251571188395,-0.347820448353331,0.84037854473747,0.611822661229926,5.98334453561012,0.738286655920947,9.32430367476574,0.919372453354299,601.024174149873,22.1461371361545,0.495386128003759,0.000000000180998560615298,0.513485434597921,0.000000000218892151956191,0.513519312563302,0.44479577688959,"Reliable"
"SA0235","D049","Area 235","Rural scattered",4838,27,0.168285409889382,0.00766746115014156,340.465779196646,0.22584806514628,6.97081760656441,0.0362173215502752,0.68890137500343,0.243633606489144,0.593303693799252,0.464503257851382,0.108283535502476,9.75172802763891,330.004876128288,21.0266551221937,0.627437173507117,0.000000327994409939296,0.679825327647221,0.000000343605887772407,0.68283266880257,0.526363352319869,"Use with caution"
"SA0236","D094","Area 236","Industrial",984,88,0.253111536813979,0.00939877512038403,670.95892181753,0.152693038532591,10.3912761959328,-0.747293192328132,0.953713530354431,0.705694602470432,1.64771619241357,0.504152315840212,3.86574527972619,2.67413056247856,1388.5227969708,19.8218042166631,0.532430483189173,0.000000915774716485758,0.532251399686359,0.000000773509147642096,0.534717236760651,0.448509440824645,"Use with caution"
