"ea_id","country","province_code","district_code","stratum","urban_rural","ea_type","total_households","total_population","households_listed","longitude","latitude","elevation","road_distance_km","health_facility_km","school_km","market_km","mobile_coverage","accessibility","last_census_year","listing_date","selection_probability","psu_weight","quality_flag"
"EA01556","Botswana","P4","D25","Botswana_Rural","Rural","Village",89,295,80,31.4906781259924,-27.2760702483356,1112,16.9061588705517,13.8326105471225,0.61273774056665,18.0220111872287,"4G","Moderate",2022,2023-09-20,0.000167708405959867,5962.73033707865,0
"EA01557","Comoros","P6","D14","Comoros_Rural","Rural","Village",75,264,80,34.8455143347383,-21.8698752764612,545,2.43179708486423,9.48891336056304,2.89871311456359,4.72622111672536,"3G","Moderate",2022,2023-12-16,0.000141327308393146,7075.77333333333,0
"EA01558","Comoros","P7","D2","Comoros_Rural","Rural","Settlement",101,459,100,24.2918932950124,-23.0964087718166,1371,28.5063064646649,10.1878237626971,3.81307146956629,32.1084392144998,"3G","Easy",2022,2023-03-02,0.00019032077530277,5254.28712871287,0
"EA01559","Comoros","P5","D16","Comoros_Rural","Rural","Village",80,371,77,26.6601235279813,-25.8638558886014,442,120.199124974417,7.83344045269425,10.0172018255563,13.0186661884744,"4G","Moderate",2022,2023-06-03,0.000150749128952689,6633.5375,1
"EA01560","DRC","P4","D16","DRC_Urban","Urban","Informal",195,594,184,24.7839912259951,-22.8816642798483,997,17.4831823174506,26.8071485856984,3.17613071411721,11.1780989072483,"3G","Easy",2022,2023-08-19,0.00036745100182218,2721.45128205128,0
"EA01561","DRC","P7","D8","DRC_Rural","Rural","Village",29,126,27,33.7385612633079,-5.57496250141412,1126,77.6361541780544,19.6140566459837,13.0664340120958,3.10651688603684,"4G","Moderate",2022,2023-08-17,0.0000546465592453499,18299.4137931034,0
"EA01562","Comoros","P4","D6","Comoros_Rural","Rural","Farm",83,266,81,34.4506367482245,-23.8801974640228,1155,25.7188959502357,9.84716542023134,5.83825434071428,12.0643504237043,"4G","Difficult",2022,2023-05-04,0.000156402221288415,6393.77108433735,0
"EA01563","Eswatini","P6","D2","Eswatini_Rural","Rural","Farm",71,346,71,18.2457099528983,-23.8056307053193,180,2.3091204430712,1.53918479964057,1.44722311228662,9.58710755920038,"2G","Difficult",2022,2023-01-24,0.000133789851945512,7474.40845070422,0
"EA01564","Eswatini","P2","D18","Eswatini_Urban","Urban","Formal",158,775,150,26.719675231725,-33.4541844669729,892,31.687223498632,8.33248640227247,4.09950843525535,23.4195603510801,"4G","Difficult",2022,2023-09-19,0.000297729529681561,3358.75316455696,0
"EA01565","Botswana","P6","D15","Botswana_Rural","Rural","Village",76,279,75,20.5069814203307,-25.008342419751,664,25.6206571579653,0.919740721583366,8.58892125035536,45.2543742952054,"3G","Difficult",2022,2023-02-26,0.000143211672505055,6982.67105263158,0
"EA01566","Eswatini","P3","D2","Eswatini_Urban","Urban","Informal",140,592,135,24.2854241235182,-19.7483707824722,932,153.386056042256,41.8433733925502,0.409233742393553,9.02300299808113,"3G","Easy",2022,2023-12-29,0.000263810975667206,3790.59285714286,0
"EA01567","Botswana","P1","D7","Botswana_Urban","Urban","Formal",100,380,96,25.1330244261771,-22.1591499191709,1317,26.7435863836411,4.76115088444203,4.50962040086693,11.4454362535136,"None","Easy",2022,2023-06-20,0.000188436411190862,5306.83,0
"EA01568","Eswatini","P2","D17","Eswatini_Rural","Rural","Village",126,492,122,18.8211200293154,-19.323208425194,1477,4.31132331830953,16.3184603679029,18.7294400642436,15.0116611764241,"3G","Moderate",2022,2023-06-24,0.000237429878100486,4211.76984126984,0
"EA01569","DRC","P8","D2","DRC_Rural","Rural","Village",81,384,84,33.4562635235488,-9.08188494853675,1324,35.6032866032279,8.83963367859733,1.63529775338247,12.0618065859666,"3G","Very Difficult",2022,2023-04-07,0.000152633493064598,6551.64197530864,0
"EA01570","Comoros","P8","D4","Comoros_Rural","Rural","Village",36,175,36,15.7413261849433,-29.1196824866347,-217,59.7867182890111,4.92961508221924,0.400576908141375,2.61772790933558,"4G","Easy",2022,2023-07-09,0.0000678371080287102,14741.1944444444,0
"EA01571","Angola","P2","D13","Angola_Rural","Rural","Village",71,303,71,33.7488498166203,-5.72762840427458,667,17.6852830408495,0.714897324127692,2.87283133482561,18.1391119205611,"None","Difficult",2022,2023-03-21,0.000133789851945512,7474.40845070422,0
"EA01572","Comoros","P8","D22","Comoros_Urban","Urban","Formal",95,275,95,24.5189748238772,-32.2613389720209,136,2.5724410976703,13.8341159555585,0.0518754543736577,4.54981116112322,"4G","Easy",2022,2023-03-26,0.000179014590631319,5586.13684210526,0
"EA01573","Angola","P3","D6","Angola_Rural","Rural","Village",143,747,148,18.4069777093828,-8.62870589131489,1394,13.5217969305813,17.5305193281713,5.54365272612727,6.05745990062132,"4G","Difficult",2022,2023-03-25,0.000269464068002932,3711.06993006993,0
"EA01574","Lesotho","P2","D23","Lesotho_Urban","Urban","Informal",277,1013,243,31.3684099493548,-7.10800116416067,1142,41.7852192164815,8.8389820042522,2.57614082656801,0.149522791918215,"None","Moderate",2022,2023-07-16,0.000521968858998687,1915.82310469314,0
"EA01575","DRC","P1","D1","DRC_Rural","Rural","Settlement",37,192,35,24.9908419232816,-11.042148580309,184,47.1124350537962,0.570317916572094,3.61030151202729,3.2969850358603,"None","Difficult",2022,2023-05-09,0.0000697214721406188,14342.7837837838,1
"EA01576","Eswatini","P2","D20","Eswatini_Rural","Rural","Settlement",29,98,29,28.7131996965036,-13.6627637944184,184,18.4032218054611,5.62352271284908,3.60297936496488,14.5736764691057,"3G","Moderate",2022,2023-06-15,0.0000546465592453499,18299.4137931034,0
"EA01577","Comoros","P6","D10","Comoros_Rural","Rural","Settlement",27,68,26,24.1606490733102,-34.6403159527108,1088,8.04392058635131,0.373739931618175,4.7012452668734,5.94176778802648,"3G","Moderate",2022,2023-08-16,0.0000508778310215326,19654.9259259259,0
"EA01578","Eswatini","P6","D2","Eswatini_Rural","Rural","Settlement",87,305,89,30.3828257601708,-19.766037822701,1145,10.9577506664209,0.333906272426248,1.29399431014257,9.52505685389042,"4G","Easy",2022,2023-12-16,0.00016393967773605,6099.80459770115,0
"EA01579","Botswana","P4","D16","Botswana_Urban","Urban","Informal",220,1049,220,30.1687864027917,-17.5982153788209,648,4.70068749782219,6.97864252495404,9.92548771160555,55.5110528381699,"3G","Moderate",2022,2023-09-05,0.000414560104619895,2412.19545454545,0
"EA01580","Comoros","P5","D4","Comoros_Rural","Rural","Settlement",30,114,29,25.9331258991733,-28.7731532426551,810,0.540907447906969,0.0164027968972831,0.59294214239344,21.4710359449003,"None","Moderate",2022,2023-09-28,0.0000565309233572585,17689.4333333333,0
"EA01581","Comoros","P7","D18","Comoros_Urban","Urban","Informal",187,1050,198,21.4394441852346,-11.595282740891,872,10.3581805597059,9.27453163037908,3.26960145728663,23.2971077126469,"3G","Moderate",2022,2023-01-09,0.000352376088926911,2837.87700534759,0
"EA01582","Lesotho","P8","D17","Lesotho_Urban","Urban","Formal",178,796,172,19.8218451580033,-17.0568459457718,511,24.032029811174,0.0937699098957763,3.31167395459488,18.0442957201259,"3G","Moderate",2022,2023-07-07,0.000335416811919734,2981.36516853933,0
"EA01583","Angola","P7","D6","Angola_Rural","Rural","Village",67,278,70,20.8754908805713,-13.19818736054,634,6.41738475269061,5.93538579065353,35.0895529034521,6.34168725460768,"3G","Moderate",2022,2023-12-16,0.000126252395497877,7920.64179104478,0
"EA01584","DRC","P1","D7","DRC_Rural","Rural","Village",105,509,106,29.3806338682771,-8.97294344613329,769,12.5057893339545,0.852846442721784,1.29055068192671,26.0251622913841,"3G","Easy",2022,2023-02-03,0.000197858231750405,5054.12380952381,0
"EA01585","Eswatini","P5","D21","Eswatini_Rural","Rural","Settlement",88,373,83,32.7521896222606,-21.3348329928704,1309,28.5747138307172,6.67275850661099,8.6040759454937,11.0680274547784,"3G","Moderate",2022,2023-11-09,0.000165824041847958,6030.48863636364,0
"EA01586","Comoros","P3","D14","Comoros_Rural","Rural","Village",73,352,71,20.4920297674835,-22.344005277846,428,78.2280556815577,9.5038485490266,6.00960956399745,31.7042709402462,"3G","Easy",2022,2023-07-22,0.000137558580169329,7269.6301369863,0
"EA01587","Comoros","P8","D2","Comoros_Urban","Urban","Formal",138,647,129,15.6381476251408,-33.2435019011609,841,38.3933487593453,5.9953591087833,4.95976601240641,18.7147004244136,"2G","Moderate",2022,2023-06-08,0.000260042247443389,3845.52898550725,0
"EA01588","Angola","P7","D22","Angola_Urban","Urban","Formal",172,632,166,30.1069045020267,-23.0451171891764,262,34.2370701943266,8.67363037499499,1.82331246091053,14.8952588268679,"4G","Moderate",2022,2023-05-14,0.000324110627248282,3085.36627906977,0
"EA01589","Angola","P6","D1","Angola_Rural","Rural","Farm",52,263,51,26.3515927921981,-6.87422359129414,1235,49.7569185660637,0.91768360696733,3.67403372169888,28.6334237257454,"3G","Moderate",2022,2023-07-10,0.000097986933819248,10205.4423076923,0
"EA01590","Lesotho","P6","D3","Lesotho_Rural","Rural","Village",71,341,67,26.1827518930659,-6.18180317571387,198,56.6905064942473,13.8680087174853,2.65737112145871,70.1561603818767,"4G","Easy",2022,2023-02-05,0.000133789851945512,7474.40845070422,0
"EA01591","Eswatini","P5","D4","Eswatini_Urban","Urban","Formal",159,673,154,32.9238726943731,-9.07551763579249,519,1.56959378532221,6.64253691677004,0.857676728628576,12.1417634881319,"3G","Easy",2022,2023-03-09,0.00029961389379347,3337.62893081761,0
"EA01592","Angola","P2","D9","Angola_Urban","Urban","Formal",178,630,168,17.1048026159406,-11.6086579742841,549,38.1848308702415,1.6287996761162,3.15710471943021,6.98641791706905,"None","Moderate",2022,2023-06-01,0.000335416811919734,2981.36516853933,0
"EA01593","Lesotho","P7","D6","Lesotho_Urban","Urban","Formal",138,744,138,26.1651005735621,-19.0493426611647,1050,16.6387496166863,23.3291931996558,3.42351433355361,10.0120385689661,"4G","Easy",2022,2023-08-14,0.000260042247443389,3845.52898550725,0
"EA01594","Botswana","P1","D5","Botswana_Rural","Rural","Settlement",35,132,32,30.5683870660141,-23.9758951752447,307,91.9416405900237,10.6864680718155,6.56434017212546,27.3286019625578,"2G","Moderate",2022,2023-08-26,0.0000659527439168016,15162.3714285714,0
"EA01595","Lesotho","P4","D9","Lesotho_Urban","Urban","Informal",184,658,187,27.9416585480794,-13.0847244220786,723,5.62468411851484,23.1331637302849,3.94148304224978,5.13075882336125,"3G","Easy",2022,2023-12-16,0.000346722996591185,2884.14673913043,0
"EA01596","DRC","P3","D15","DRC_Rural","Rural","Village",37,181,31,15.2968722674996,-24.5350733515806,1092,13.642326333374,19.315440818889,0.222902605515295,5.56448949035257,"3G","Difficult",2022,2023-07-13,0.0000697214721406188,14342.7837837838,0
"EA01597","Angola","P5","D7","Angola_Rural","Rural","Settlement",108,422,105,18.7864416697994,-17.4963013129309,609,25.4717046850103,15.2403247720542,1.24723892951637,20.0051806674557,"3G","Moderate",2022,2023-10-19,0.000203511324086131,4913.73148148148,0
"EA01598","Angola","P4","D11","Angola_Rural","Rural","Settlement",61,236,62,28.829701426439,-22.8529702452943,1148,1.1764396680519,7.70116644869459,5.04099634455001,2.96838769500797,"3G","Moderate",2022,2023-02-13,0.000114946210826426,8699.72131147541,0
"EA01599","Lesotho","P2","D6","Lesotho_Urban","Urban","Formal",155,586,159,24.3342843139544,-19.3828759458847,1326,5.74941548984498,16.6080426975133,0.699637804646045,10.4269377855422,"4G","Moderate",2022,2023-05-23,0.000292076437345835,3423.76129032258,0
"EA01600","Botswana","P3","D22","Botswana_Urban","Urban","Formal",122,560,126,15.8805603906512,-22.3759386385791,437,19.0267806396562,0.86728869471699,20.4663665861565,13.9263190229641,"2G","Moderate",2022,2023-05-22,0.000229892421652851,4349.86065573771,0
"EA01601","Botswana","P6","D24","Botswana_Rural","Rural","Village",53,257,53,31.2930772267282,-12.3705998715013,1344,2.35851493198425,1.00059143919906,0.944218246731907,9.06729202928977,"2G","Moderate",2022,2023-06-02,0.0000998712979311566,10012.8867924528,0
"EA01602","Eswatini","P5","D22","Eswatini_Rural","Rural","Village",123,608,136,31.9774724589661,-17.0826556975953,1281,90.9562950435669,16.3340122244301,16.6329095876756,2.46625672637616,"4G","Difficult",2022,2023-12-22,0.00023177678576476,4314.49593495935,0
"EA01603","Botswana","P5","D15","Botswana_Rural","Rural","Village",85,388,83,31.9711796566844,-22.5558706489392,868,15.9380555269308,7.8802352832978,5.69754841716445,1.3421587180142,"3G","Difficult",2022,2023-05-13,0.000160170949512232,6243.32941176471,0
"EA01604","Comoros","P7","D8","Comoros_Rural","Rural","Farm",103,458,104,28.2409218885005,-33.2535869721323,773,22.6338539960536,6.32379379589111,3.68263644146387,0.707794674805861,"None","Difficult",2022,2023-05-12,0.000194089503526587,5152.26213592233,0
"EA01605","Lesotho","P3","D18","Lesotho_Rural","Rural","Village",85,376,87,27.5984057784081,-27.5805912725627,953,17.5491123366113,10.5678347866507,1.46347907138988,40.5378721914908,"2G","Very Difficult",2022,2023-11-30,0.000160170949512232,6243.32941176471,0
"EA01606","Lesotho","P6","D12","Lesotho_Urban","Urban","Formal",173,547,175,20.8691395167261,-5.22734534926713,794,17.3037190805189,4.99271348584443,1.96198439838444,16.2489201680975,"4G","Moderate",2022,2023-12-18,0.000325994991360191,3067.53179190751,0
"EA01607","Botswana","P8","D8","Botswana_Rural","Rural","Farm",97,375,98,18.4123674873263,-14.3950486602262,654,14.8066074820235,3.83810231449218,3.28930764691904,24.1493289625708,"4G","Moderate",2022,2023-04-26,0.000182783318855136,5470.9587628866,0
"EA01608","Angola","P1","D16","Angola_Rural","Rural","Village",127,592,136,27.7028156118467,-16.9678791263141,807,4.30348989320919,15.1593518621268,29.426741717699,50.4958449278898,"4G","Moderate",2022,2023-02-08,0.000239314242212394,4178.6062992126,0
"EA01609","Angola","P2","D9","Angola_Urban","Urban","Formal",183,623,169,16.5675837453455,-23.2150758942589,867,17.1264130389318,3.68619115557522,4.26740817628059,6.33338122214357,"3G","Difficult",2022,2023-10-24,0.000344838632479277,2899.90710382514,0
"EA01610","Eswatini","P2","D4","Eswatini_Rural","Rural","Settlement",92,459,92,24.6139696380123,-26.9228574144654,915,24.7011385381895,4.67279475182295,3.67345395476973,22.4176118137751,"None","Moderate",2022,2023-03-07,0.000173361498295593,5768.29347826087,0
"EA01611","Lesotho","P1","D7","Lesotho_Rural","Rural","Settlement",92,425,91,15.4826300963759,-11.9438116834499,1650,41.1360591629005,2.75509322527796,1.95346198743209,7.96630103839561,"4G","Easy",2022,2023-10-26,0.000173361498295593,5768.29347826087,0
"EA01612","DRC","P5","D5","DRC_Rural","Rural","Village",126,498,125,34.1501059383154,-9.7678572149016,1075,35.2932853137559,8.54703096414586,4.23616462831801,2.39820737461071,"3G","Easy",2022,2023-04-17,0.000237429878100486,4211.76984126984,0
"EA01613","Angola","P3","D15","Angola_Urban","Urban","Mixed",163,509,164,34.6111483359709,-26.3690218632109,507,17.365946084142,1.75983208231628,9.37958801123214,0.388699828181416,"3G","Very Difficult",2022,2023-02-11,0.000307151350241104,3255.72392638037,0
"EA01614","DRC","P3","D6","DRC_Urban","Urban","Formal",206,877,195,28.7090223515406,-5.68274533841759,763,23.1419833133671,14.0128569449013,10.4848330741035,5.82205841084942,"3G","Easy",2022,2023-08-23,0.000388179007053175,2576.13106796117,0
"EA01615","Botswana","P1","D7","Botswana_Rural","Rural","Village",87,394,80,19.1559238405898,-28.0515124509111,434,15.7555527752265,21.0039244020793,7.9523794320016,26.3547422177543,"2G","Moderate",2022,2023-03-06,0.00016393967773605,6099.80459770115,0
"EA01616","DRC","P1","D8","DRC_Rural","Rural","Village",74,312,70,25.3274023300037,-15.3111777128652,130,24.510407190651,12.4244535710187,4.21507400287654,5.50422686850652,"2G","Difficult",2022,2023-03-18,0.000139442944281238,7171.39189189189,0
"EA01617","DRC","P7","D23","DRC_Rural","Rural","Settlement",60,235,61,17.4251006916165,-32.738100332208,47,5.80261028371751,16.7080706908348,0.258968849666417,12.1989234755879,"2G","Moderate",2022,2023-04-25,0.000113061846714517,8844.71666666667,0
"EA01618","Angola","P2","D2","Angola_Urban","Urban","Informal",201,926,183,32.9692139523104,-18.8027654122561,1236,62.0916913697654,12.4891067943991,8.20194903682694,5.09554114658386,"2G","Moderate",2022,2023-01-08,0.000378757186493632,2640.21393034826,1
"EA01619","Eswatini","P2","D17","Eswatini_Rural","Rural","Village",71,201,76,27.281368044205,-28.8567733298987,1171,10.4380378732458,2.77511875610799,1.32635032315452,0.41981850983575,"None","Difficult",2022,2023-05-31,0.000133789851945512,7474.40845070422,0
"EA01620","DRC","P4","D23","DRC_Urban","Urban","Formal",86,417,88,24.0156405884773,-31.7888027476147,792,4.32308310410008,7.07592784106043,10.5065870744394,2.73070194991305,"3G","Very Difficult",2022,2023-04-11,0.000162055313624141,6170.73255813954,0
"EA01621","Botswana","P6","D15","Botswana_Rural","Rural","Settlement",101,429,95,28.5410084435716,-6.70625804690644,408,1.04070247822881,4.45306037327931,4.50112596375487,1.01800806820393,"3G","Difficult",2022,2023-12-16,0.00019032077530277,5254.28712871287,0
"EA01622","Botswana","P4","D7","Botswana_Rural","Rural","Village",22,124,20,15.8367165131494,-27.9019936313853,-80,15.0368051137775,1.76963081632758,2.20664469059557,37.3126121731334,"3G","Very Difficult",2022,2023-01-26,0.0000414560104619895,24121.9545454545,0
"EA01623","Lesotho","P3","D15","Lesotho_Rural","Rural","Village",84,366,81,26.4799435203895,-10.3209927794524,-101,21.5912660573351,23.091678226969,0.879215444438159,26.3051051441405,"None","Easy",2022,2023-04-26,0.000158286585400324,6317.65476190476,0
"EA01624","Eswatini","P1","D3","Eswatini_Rural","Rural","Settlement",57,248,56,19.7160905878991,-29.9749489477836,1421,3.28123638929007,23.0606397415016,3.85120793604008,35.2050341553708,"2G","Difficult",2022,2023-12-19,0.000107408754378791,9310.22807017544,0
"EA01625","Botswana","P4","D1","Botswana_Urban","Urban","Informal",287,1347,276,32.8807882592082,-18.5985582089052,1009,2.41803440731019,5.92484456952661,1.53107170481235,41.1251736506542,"None","Difficult",2022,2023-07-09,0.000540812500117773,1849.06968641115,0
"EA01626","Eswatini","P3","D4","Eswatini_Rural","Rural","Settlement",112,305,97,16.247869906947,-22.7921558916569,1338,1.33171213092282,4.55938907340169,22.8845649386261,18.5961504739927,"2G","Easy",2022,2023-03-16,0.000211048780533765,4738.24107142857,0
